NNP	0	語	-2.07944
NNP	0	電	-2.07944
NNP	0	미	-2.08288
NNP	0	!	-2.09227
NNP	0	야	-2.09514
NNP	0	밀	-2.10497
NNP	0	둘	-2.11357
NNP	0	純	-2.12026
NNP	0	셋	-2.12026
NNP	0	롤	-2.12026
NNP	0	聖	-2.12389
NNP	0	알	-2.12938
NNP	0	竹	-2.14007
NNP	0	헝	-2.14007
NNP	0	寶	-2.14007
NNP	0	産	-2.14007
NNP	0	딱	-2.14007
NNP	0	브	-2.164
NNP	0	먼	-2.16587
NNP	0	척	-2.17904
NNP	0	크	-2.19047
NNP	0	百	-2.19722
NNP	0	停	-2.19722
NNP	0	願	-2.19722
NNP	0	賞	-2.19722
NNP	0	뱀	-2.19722
NNP	0	保	-2.19722
NNP	0	覺	-2.19722
NNP	0	짐	-2.19722
NNP	0	誌	-2.19722
NNP	0	勇	-2.19722
NNP	0	少	-2.19722
NNP	0	旣	-2.19722
NNP	0	씹	-2.19722
NNP	0	他	-2.19722
NNP	0	夫	-2.19722
NNP	0	懷	-2.19722
NNP	0	治	-2.19722
NNP	0	혀	-2.19722
NNP	0	멸	-2.19722
NNP	0	凡	-2.19722
NNP	0	州	-2.19722
NNP	0	돌	-2.20437
NNP	0	슬	-2.20644
NNP	0	탈	-2.20827
NNP	0	원	-2.21392
NNP	0	쌍	-2.23084
NNP	0	돈	-2.2327
NNP	0	붕	-2.23359
NNP	0	암	-2.23359
NNP	0	덕	-2.23359
NNP	0	近	-2.25129
NNP	0	處	-2.25129
NNP	0	숭	-2.25129
NNP	0	엄	-2.25936
NNP	0	乾	-2.26868
NNP	0	첩	-2.27727
NNP	0	戰	-2.28578
NNP	0	술	-2.29757
NNP	0	촛	-2.30259
NNP	0	啓	-2.30259
NNP	0	注	-2.30259
NNP	0	憲	-2.30259
NNP	0	氷	-2.30259
NNP	0	球	-2.30259
NNP	0	童	-2.30259
NNP	0	聲	-2.30259
NNP	0	獻	-2.30259
NNP	0	選	-2.30259
NNP	0	殉	-2.30259
NNP	0	줌	-2.30259
NNP	0	的	-2.30259
NNP	0	늠	-2.30259
NNP	0	力	-2.30259
NNP	0	넘	-2.30259
NNP	0	織	-2.30259
NNP	0	歐	-2.30259
NNP	0	겹	-2.30259
NNP	0	植	-2.30259
NNP	0	윌	-2.30259
NNP	0	횡	-2.30259
NNP	0	여	-2.32063
NNP	0	故	-2.32728
NNP	0	익	-2.32728
NNP	0	찬	-2.33076
NNP	0	팔	-2.33214
NNP	0	죄	-2.34074
NNP	0	싱	-2.35138
NNP	0	紅	-2.35138
NNP	0	홍	-2.35138
NNP	0	긍	-2.35138
NNP	0	意	-2.35138
NNP	0	起	-2.35138
NNP	0	最	-2.35138
NNP	0	베	-2.36605
NNP	0	惡	-2.36712
NNP	0	궁	-2.37024
NNP	0	×	-2.37702
NNP	0	악	-2.38344
NNP	0	착	-2.3896
NNP	0	즈	-2.3979
NNP	0	잭	-2.3979
NNP	0	晋	-2.3979
NNP	0	師	-2.3979
NNP	0	列	-2.3979
NNP	0	짠	-2.3979
NNP	0	享	-2.3979
NNP	0	빽	-2.3979
NNP	0	尊	-2.3979
NNP	0	薄	-2.3979
NNP	0	類	-2.3979
NNP	0	養	-2.3979
NNP	0	＝	-2.3979
NNP	0	獸	-2.3979
NNP	0	샴	-2.3979
NNP	0	密	-2.3979
NNP	0	뜯	-2.3979
NNP	0	恩	-2.3979
NNP	0	用	-2.3979
NNP	0	곁	-2.3979
NNP	0	廢	-2.3979
NNP	0	뒤	-2.41591
NNP	0	솔	-2.4179
NNP	0	歸	-2.42775
NNP	0	逆	-2.44235
NNP	0	武	-2.45101
NNP	0	老	-2.45101
NNP	0	<	-2.45146
NNP	0	울	-2.46385
NNP	0	멍	-2.48491
NNP	0	感	-2.48491
NNP	0	投	-2.48491
NNP	0	꿩	-2.48491
NNP	0	還	-2.48491
NNP	0	戀	-2.48491
NNP	0	雉	-2.48491
NNP	0	깔	-2.48491
NNP	0	洞	-2.48491
NNP	0	엎	-2.48491
NNP	0	花	-2.48491
NNP	0	煙	-2.48491
NNP	0	孔	-2.48491
NNP	0	破	-2.48491
NNP	0	次	-2.48491
NNP	0	자	-2.49074
NNP	0	禁	-2.51231
NNP	0	再	-2.52573
NNP	0	創	-2.52573
NNP	0	많	-2.53658
NNP	0	3	-2.53977
NNP	0	북	-2.55121
NNP	0	누	-2.56371
NNP	0	忍	-2.56495
NNP	0	랜	-2.56495
NNP	0	在	-2.56495
NNP	0	點	-2.56495
NNP	0	壬	-2.56495
NNP	0	喜	-2.56495
NNP	0	怨	-2.56495
NNP	0	퉁	-2.56495
NNP	0	엠	-2.56495
NNP	0	퀴	-2.56495
NNP	0	衆	-2.56495
NNP	0	野	-2.56495
NNP	0	樹	-2.56495
NNP	0	컷	-2.56495
NNP	0	날	-2.57085
NNP	0	~	-2.57642
NNP	0	살	-2.58022
NNP	0	죽	-2.58207
NNP	0	玉	-2.584
NNP	0	저	-2.59144
NNP	0	염	-2.59984
NNP	0	尹	-2.60269
NNP	0	解	-2.60269
NNP	0	남	-2.60745
NNP	0	헬	-2.61496
NNP	0	落	-2.61496
NNP	0	曲	-2.63906
NNP	0	荒	-2.63906
NNP	0	貞	-2.63906
NNP	0	枯	-2.63906
NNP	0	虎	-2.63906
NNP	0	끊	-2.63906
NNP	0	鬼	-2.63906
NNP	0	制	-2.63906
NNP	0	某	-2.63906
NNP	0	驚	-2.63906
NNP	0	賢	-2.63906
NNP	0	化	-2.63906
NNP	0	咸	-2.63906
NNP	0	施	-2.63906
NNP	0	和	-2.63906
NNP	0	人	-2.65926
NNP	0	리	-2.6614
NNP	0	뉴	-2.66616
NNP	0	윗	-2.67415
NNP	0	代	-2.67415
NNP	0	形	-2.67415
NNP	0	주	-2.67719
NNP	0	쿨	-2.70805
NNP	0	큐	-2.70805
NNP	0	背	-2.70805
NNP	0	冷	-2.70805
NNP	0	政	-2.70805
NNP	0	積	-2.70805
NNP	0	監	-2.70805
NNP	0	興	-2.70805
NNP	0	指	-2.70805
NNP	0	壽	-2.70805
NNP	0	劉	-2.70805
NNP	0	梅	-2.70805
NNP	0	姓	-2.70805
NNP	0	帝	-2.70805
NNP	0	헤	-2.70805
NNP	0	z	-2.70805
